product_id,month,ordered_qty,ship_qty,n_lines,n_customers,ordered_lag1,ordered_roll_mean_3,ordered_roll_std_3,ordered_roll_mean_6,ordered_roll_std_6,ordered_roll_mean_12,ordered_roll_std_12
LC144,2018-03-01,3.0,3.0,1.0,1.0,4.0,1.3333333333333333,1.8856180831641596,1.3333333333333333,1.8856180831641316,13.333333333333334,15.402020069530563
LC144,2018-04-01,24.0,24.0,5.0,4.0,3.0,2.3333333333333335,1.6996731711976312,1.8333333333333333,1.8633899812498296,11.0,14.651507317223942
LC144,2018-05-01,6.0,6.0,2.0,2.0,24.0,10.333333333333334,9.672412085697944,5.166666666666667,8.571593913749195,10.833333333333334,14.49041829010544
LC144,2018-06-01,6.0,6.0,2.0,2.0,6.0,11.0,9.273618495495711,6.166666666666667,8.254628331359863,7.833333333333333,11.044103504686213
LC144,2018-07-01,0.0,0.0,0.0,0.0,6.0,12.0,8.485281374238578,7.166666666666667,7.797791710193057,5.25,6.684870978560472
LC144,2018-08-01,3.0,3.0,1.0,1.0,0.0,4.0,2.828427124746209,7.166666666666667,7.797791710193057,5.0,6.81909084849293
LC144,2018-09-01,2.0,2.0,1.0,1.0,3.0,3.0,2.449489742783199,7.0,7.874007874011812,4.166666666666667,6.387922632245603
LC144,2018-10-01,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,1.2472191289246866,6.833333333333333,7.966945601811414,4.333333333333333,6.302556800396349
LC144,2018-11-01,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.2472191289246866,2.8333333333333335,2.4776781245530857,4.0,6.416125518306722
LC144,2018-12-01,3.0,3.0,1.0,1.0,0.0,0.6666666666666666,0.9428090415821134,1.8333333333333333,2.1921577396609853,4.0,6.416125518306722
LC144,2019-01-01,4.0,3.0,1.0,1.0,3.0,1.0,1.414213562373129,1.3333333333333333,1.3743685418725546,4.25,6.313015655506226
LC144,2019-02-01,0.0,0.0,0.0,0.0,4.0,2.3333333333333335,1.6996731711976247,2.0,1.527525231651948,4.583333333333333,6.18409698788397
LC144,2019-03-01,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.6996731711976247,1.5,1.6072751268321603,4.25,6.313015655506226
LC144,2019-04-01,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8856180831641525,1.1666666666666667,1.6749792701868158,4.0,6.416125518306722
LC145,2017-01-01,62.0,62.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC145,2017-02-01,66.0,66.0,17.0,17.0,62.0,31.0,31.0,31.0,31.0,31.0,31.0
LC145,2017-03-01,37.0,37.0,11.0,11.0,66.0,42.666666666666664,30.214051182999096,42.666666666666664,30.214051182999096,42.666666666666664,30.214051182999096
LC145,2017-04-01,88.0,88.0,18.0,17.0,37.0,55.0,12.832251036613444,41.25,26.280934153869037,41.25,26.280934153869037
LC145,2017-05-01,80.0,80.0,26.0,24.0,88.0,63.666666666666664,20.88593359709406,50.6,30.037310132566798,50.6,30.037310132566798
LC145,2017-06-01,54.0,54.0,12.0,12.0,80.0,68.33333333333333,22.39543604298777,55.5,29.528235075376024,55.5,29.528235075376024
LC145,2017-07-01,31.0,31.0,9.0,9.0,54.0,74.0,14.514360704718168,64.5,16.670832812630174,55.285714285714285,27.342872070454206
LC145,2017-08-01,28.0,28.0,8.0,8.0,31.0,55.0,20.016659728003244,59.333333333333336,20.90985945008293,52.25,26.808347580557815
LC145,2017-09-01,0.0,0.0,0.0,0.0,28.0,37.666666666666664,11.61416759345624,53.0,23.523038352503136,49.55555555555556,26.399120823370495
LC145,2017-10-01,9.0,9.0,2.0,2.0,0.0,19.666666666666668,13.96026106091462,46.833333333333336,30.67255378274779,44.6,29.124560082514552
LC145,2017-11-01,0.0,0.0,0.0,0.0,9.0,12.333333333333334,11.671427600007734,33.666666666666664,26.89898800244269,41.36363636363637,29.595063247018775
LC145,2017-12-01,0.0,0.0,0.0,0.0,0.0,3.0,4.2426406871192865,20.333333333333332,19.413626371414725,37.916666666666664,30.554482304383576
LC145,2018-01-01,34.0,34.0,4.0,4.0,0.0,3.0,4.2426406871192865,11.333333333333334,13.262310842718527,37.916666666666664,30.554482304383576
LC145,2018-02-01,21.0,21.0,3.0,3.0,34.0,11.333333333333334,16.02775370689508,11.833333333333334,14.02874034101266,35.583333333333336,29.682930934947933
LC145,2018-03-01,18.0,18.0,6.0,6.0,21.0,18.333333333333332,14.007934259633798,10.666666666666666,12.879786057574458,31.833333333333332,28.41898817496656
LC145,2018-04-01,41.0,41.0,8.0,7.0,18.0,24.333333333333332,6.944222218666558,13.666666666666666,12.119772641798582,30.25,28.615628014542455
LC145,2018-05-01,47.0,47.0,10.0,9.0,41.0,26.666666666666668,10.208928554075706,19.0,15.470401847829736,26.333333333333332,23.13487026594752
LC145,2018-06-01,10.0,10.0,4.0,4.0,47.0,35.333333333333336,12.498888839501785,26.833333333333332,15.76300168820084,23.583333333333332,17.97896147043972
LC145,2018-07-01,21.0,21.0,3.0,3.0,10.0,32.666666666666664,16.21384867602041,28.5,13.149778198382927,19.916666666666668,15.750440910936094
LC145,2018-08-01,0.0,0.0,0.0,0.0,21.0,26.0,15.513435037626794,26.333333333333332,13.136040330158698,19.083333333333332,15.402696372893809
LC145,2018-09-01,11.0,11.0,3.0,3.0,0.0,10.333333333333334,8.576453553512398,22.833333333333332,16.466295542376532,16.75,15.985019028244347
LC145,2018-10-01,3.0,3.0,1.0,1.0,11.0,10.666666666666666,8.576453553512398,21.666666666666668,17.006534691765474,17.666666666666668,15.29887432315058
LC145,2018-11-01,12.0,12.0,1.0,1.0,3.0,4.666666666666667,4.642796092394688,15.333333333333334,15.648926125740685,17.166666666666668,15.667553166408045
LC145,2018-12-01,3.0,3.0,1.0,1.0,12.0,8.666666666666666,4.027681991198174,9.5,6.751543033509742,18.166666666666668,14.90432450293838
LC145,2019-01-01,15.0,15.0,4.0,4.0,3.0,6.0,4.242640687119266,8.333333333333334,7.156970184528006,18.416666666666668,14.61995402029555
LC145,2019-02-01,15.0,14.0,2.0,2.0,15.0,10.0,5.099019513592773,7.333333333333333,5.557777333511079,16.833333333333332,13.855404080077301
LC145,2019-03-01,27.0,27.0,6.0,6.0,15.0,11.0,5.65685424949237,9.833333333333334,5.047001309908965,16.333333333333332,13.804186160565788
LC145,2019-04-01,131.0,131.0,30.0,28.0,27.0,19.0,5.656854249492376,12.5,8.200609733428395,17.083333333333332,14.115348226507061
LC146,2017-01-01,15.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC146,2017-02-01,36.0,36.0,8.0,8.0,15.0,7.5,7.5,7.5,7.5,7.5,7.5
LC146,2017-03-01,54.0,54.0,8.0,6.0,36.0,17.0,14.7648230602334,17.0,14.7648230602334,17.0,14.7648230602334
LC146,2017-04-01,50.0,50.0,9.0,7.0,54.0,35.0,15.937377450509228,26.25,20.498475553074673,26.25,20.498475553074673
LC146,2017-05-01,21.0,21.0,7.0,7.0,50.0,46.666666666666664,7.717224601860151,31.0,20.64945519862449,31.0,20.64945519862449
LC146,2017-06-01,9.0,9.0,3.0,3.0,21.0,41.666666666666664,14.704496666741854,29.333333333333332,19.215156055109784,29.333333333333332,19.215156055109784
LC146,2017-07-01,3.0,3.0,1.0,1.0,9.0,26.666666666666668,17.21110752456745,30.833333333333332,17.10181926644713,26.428571428571427,19.159907119198845
LC146,2017-08-01,9.0,9.0,3.0,3.0,3.0,11.0,7.483314773547879,28.833333333333332,19.38570492800186,23.5,19.525624189766635
