product_id,y_true_2019-06,y_true_2019-07,y_true_2019-08,y_true_2019-09,y_true_2019-10,y_true_2019-11,y_pred_2019-06,y_pred_2019-07,y_pred_2019-08,y_pred_2019-09,y_pred_2019-10,y_pred_2019-11
LC211,47.0,0.0,96.0,32.0,22.0,3.0,27.332038234139265,17.892610533128384,19.996434965892018,12.424723227278651,11.73374231591094,10.91763666320725
LC212,162.0,106.0,191.0,65.0,40.0,3.0,39.62307725534469,26.691144464347307,25.7225801388603,18.397177776310635,20.4219822586383,16.000753363839912
LC213,296.0,0.0,183.0,134.0,46.0,8.0,113.52030700760616,68.2774588908994,37.902885121723926,13.97341032193505,29.66319796954156,22.39182435875242
LC214,0.0,268.0,140.0,109.0,102.0,15.0,104.17935706066255,57.92183863910969,66.33145677361928,16.782768103058014,44.930894933897,47.85779334216768
LC215,82.0,83.0,167.0,28.0,52.0,3.0,49.27553934804557,29.14505738729208,23.466801606982457,12.494152171771823,16.883131427884415,16.894545124809422
LC216,0.0,0.0,66.0,2.0,18.0,0.0,3.38714698279054,4.051111138129205,1.8366205877487936,8.699641567008147,4.946169677699215,6.117854193307161
LC218,85.0,9.0,16.0,12.0,8.0,0.0,10.721403910526538,15.845914588250062,11.155117379236472,11.065530415995283,4.540962495883998,5.0471352656845845
LC219,150.0,165.0,3.0,145.0,213.0,21.0,104.17935706066255,48.20073369247578,45.8193344554128,21.13576526388689,32.573992856893014,44.0203550769568
LC220,1.0,3.0,3.0,2.0,17.0,3.0,5.731311639704755,3.9301513450319967,2.087630919549266,3.3621888930092725,2.59853304010429,4.251406242359051
LC221,66.0,71.0,53.0,9.0,19.0,2.0,19.484187206054017,18.933828394331016,15.883451492507218,13.912093692504088,13.757071656768764,9.052196985693342
LC222,11.0,0.0,0.0,3.0,34.0,3.0,13.804902395788735,9.255926541427664,3.819901317952256,3.645891915594597,3.055754862119348,6.776252151469854
LC223,182.0,0.0,224.0,63.0,102.0,9.0,36.925937234528085,24.89517805052041,33.3803061843744,25.187563521272185,19.653113922488625,25.911521572878005
LC224,168.0,153.0,45.0,98.0,89.0,18.0,66.06516532995734,47.58648889095695,34.89833414475508,9.602492258085569,29.43809325751692,25.393698840256565
LC225,125.0,15.0,122.0,37.0,80.0,13.0,49.56784638902515,32.98209126822045,19.57053409309561,10.04186357472964,12.939651224649706,18.079217293614107
LC226,0.0,0.0,87.0,34.0,24.0,0.0,7.637176016194633,10.161432155076549,2.7337708331128967,10.5385126206255,7.939813136648435,10.303559015095058
LC227,97.0,13.0,0.0,12.0,14.0,0.0,27.603888382102788,19.08696962540093,11.867428515334126,10.102456397161667,6.123855600594795,5.489144176047405
LC228,65.0,39.0,15.0,33.0,9.0,0.0,18.38848940048453,17.359032259468414,16.194126103511387,14.023421965621036,9.366973997479056,5.815328822468016
LC229,87.0,7.0,0.0,0.0,4.0,0.0,30.226185383078747,20.568912521929175,12.86272695372338,8.453812506951978,4.785843842384095,4.1843742624653775
LC230,3.0,4.0,3.0,0.0,1.0,0.0,8.031040048966311,7.568137759457424,2.6906087293279914,3.392039461425684,2.6518253611946427,1.886382673276954
LC231,28.0,0.0,83.0,12.0,39.0,6.0,30.90944671670048,15.77921529237512,13.027182627396249,7.266412503802067,9.215116950201637,9.447222452419778
LC233,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
LC234,175.0,123.0,129.0,28.0,49.0,6.0,40.632327989030166,34.919607341682074,31.575976010505133,13.603881568201706,17.97272229218264,19.1692273287508
LC235,191.0,129.0,163.0,92.0,67.0,4.0,56.32518240578196,43.57613810294189,43.71696995631196,20.691575044027545,22.71183736637573,23.631314485990877
LC236,3.0,9.0,0.0,2.0,0.0,0.0,15.77175931683283,8.459661552622329,5.708958271295796,3.559519666164273,2.7831053907072385,1.6488733520592918
LC237,0.0,0.0,64.0,10.0,15.0,6.0,1.0760928059837125,0.7006947115686674,0.2408487472610888,10.9264040081583,5.66385320565288,5.394918048841482
LC238,3.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,1.0783559395351576,0.2170680862827908,0.4271622231225455,0.3621037573823633,0.2101797415418818
LC239,6.0,130.0,194.0,13.0,61.0,36.0,26.69049349115642,27.229713239933936,23.47844735876592,27.364152907328915,22.086499329252582,22.458317440589315
LC240,209.0,206.0,180.0,130.0,78.0,23.0,41.2603172332831,41.98808473800285,51.16590636446401,18.23449421206434,28.361568418049306,23.37508522111712
LC241,9.0,21.0,4.0,0.0,4.0,6.0,14.471523261766052,19.55077648498336,8.12453864867345,6.257657516666388,5.806184270036045,3.0956948903548303
LC242,9.0,118.0,89.0,67.0,49.0,0.0,4.422300961108974,4.010716408726835,9.604588362968224,15.797593226186358,17.20845134412323,12.03982504131648
LC243,0.0,0.0,0.0,0.0,1.0,0.0,1.875685668932877,1.5322046765596462,0.4063427027931285,1.173873457727411,0.487056700605125,0.3517583724009505
LC244,36.0,10.0,3.0,0.0,17.0,0.0,10.543797111071054,9.191236485686764,5.3398600416207564,3.432803007975241,3.101250103968808,3.6547197963638665
LC245,78.0,224.0,97.0,45.0,19.0,6.0,22.398928317044984,13.67056013990698,25.60779219280209,16.856849660761636,17.346581697995028,23.674807143235817
LC246,28.0,8.0,0.0,0.0,1.0,0.0,8.486747509911913,8.855495872917047,5.370899448071071,5.002928708197427,2.143637083454505,1.4878459945766151
LC301,150.0,235.0,86.0,163.0,132.0,12.0,132.55768223149786,64.19753695253351,77.74597577684814,16.562243207723903,48.05891496968364,50.34777106511077
LC302,130.0,138.0,168.0,87.0,87.0,105.0,61.56914662533288,40.91435097585852,35.485848784521885,20.93195884455811,27.720397425250887,23.80734981608888
LC303,38.0,18.0,6.0,0.0,0.0,3.0,29.95825684084135,18.05219440952643,15.172919371955263,5.112287144235093,4.641406675820758,1.9804568560804643
LC304,6.0,6.0,39.0,9.0,6.0,0.0,21.06377810756541,9.407331635610822,4.509920373287718,6.358904322411025,5.26773561102529,3.632711477399777
LC305,18.0,15.0,18.0,2.0,0.0,6.0,10.815210086973316,7.145833698962362,5.454359279559732,5.288758387362777,3.286554310217137,2.36126071517446
LC306,15.0,224.0,95.0,3.0,51.0,15.0,16.354307396475956,15.181508183596383,25.554649210151357,14.72866245796579,13.61202104975158,20.060381564164448
LC307,108.0,90.0,84.0,50.0,54.0,8.0,22.375428984058228,22.21381182785274,18.45664211200761,16.13371843451854,16.614230468673732,15.92346223778651
LC308,46.0,0.0,122.0,42.0,61.0,11.0,39.45705061794183,28.132976648694854,16.686520866518364,12.046151863430742,14.694075443350638,16.621435338525824
LC309,59.0,103.0,83.0,25.0,63.0,30.0,34.05019075757739,16.293829995647737,22.83308985739982,9.986063558865013,12.273052470501908,15.659621437843755
LC310,33.0,21.0,42.0,15.0,6.0,0.0,23.47928861771729,14.984371369168,13.68743063026044,9.026212093836586,6.437212283254703,4.455066147816435
LC311,138.0,183.0,126.0,69.0,112.0,28.0,28.903618347035216,29.026168430563278,26.35582276236364,13.33082243979268,17.992986791741867,18.666665543874444
LC312,0.0,73.0,18.0,9.0,9.0,9.0,3.896934591560956,4.61145491346184,10.50104448390425,7.311442605099806,7.352731459261647,4.072394434328349
LC313,0.0,74.0,78.0,9.0,20.0,6.0,21.114845876379352,11.776247971684352,16.22964108504218,6.776054119820175,10.730523876936742,8.62593239644549
LC314,24.0,50.0,0.0,15.0,42.0,30.0,22.01384159489322,15.409472521071978,17.2539402659533,5.805924164563108,6.461947517287133,7.558284220258586
LC315,20.0,21.0,12.0,0.0,0.0,0.0,9.540163069250864,6.617887844572865,5.8755399241993285,5.162220541181673,2.9995208343690125,1.9031253009332303
LC316,69.0,72.0,3.0,46.0,86.0,14.0,40.075403213020735,24.921054381618188,25.547453640923024,9.881983651017936,10.92568092410651,16.65584378171989
LC317,44.0,3.0,84.0,4.0,34.0,0.0,19.6059107491813,12.555360952785026,6.738127075748233,13.648517502637077,6.573595579848807,9.18721345248282
LC318,19.0,15.0,7.0,6.0,2.0,0.0,14.607458117622777,6.469677457445918,4.924075235501488,5.373245438404756,2.8874379805409567,2.171254335528827
LC319,92.0,85.0,39.0,81.0,80.0,20.0,42.873797374219045,38.20346953142166,31.457104528630115,5.7705557363224855,18.01168470761213,18.48813988918313
LC320,51.0,15.0,44.0,4.0,0.0,1.0,24.22791096818993,16.85367794995016,13.67532816594437,10.056875325460618,5.9524239801147205,4.759712589578031
